operator,deviceSN,deviceSKU,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check
noInfo,K10Q3081Z6A2,RV2520S0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_K10Q3081Z6A2,,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-11 16:51:31.805127,30.625,,11.587,failed,noInfo,1.149
noInfo,K10Q3081Z6A2,RV2520S0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,AC000W018144453,3095871B7D45,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-11 16:52:29.637622,48.681,22.807,3.719,success,noInfo,0.821,1.143,2.589
noInfo,K10Q3081Z5T2,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,AC000W018144454,3095871B7F7E,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-11 16:57:31.102077,34.541,21.228,3.737,success,noInfo,0.804,1.677,2.319
noInfo,K10Q3081Z6A5,RV2520S0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,AC000W018144455,3095871B7D5F,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-11 16:59:04.576643,36.439,22.23,11.726,success,noInfo,1.151,1.322,2.257
noInfo,K10Q3081Z6A6,RV2520S0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,AC000W018144456,3095871B7D6B,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-11 17:00:37.416611,37.348,22.012,11.626,success,noInfo,1.147,1.485,2.22
noInfo,K10Q3081Z5Z3,RV2520S0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,AC000W018144457,3095871B7F71,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-11 17:02:15.521099,39.494,22.606,11.712,success,noInfo,1.139,1.092,2.28
noInfo,K10Q3081Z6B3,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,AC000W018144458,3095871B7D5D,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-11 17:06:46.982993,36.671,22.519,11.631,success,noInfo,1.134,1.179,2.192
noInfo,K10Q3081Z6B2,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,AC000W018144459,3095871B7F6F,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-11 17:08:24.152172,40.561,22.63,11.419,success,noInfo,1.152,1.116,2.234
noInfo,K10Q3081Z6B1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_K10Q3081Z6B1,,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-11 17:11:46.087300,29.993,22.63,11.641,failed,noInfo,1.193,1.116,2.234
noInfo,K10Q3081Z6B1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,AC000W018144460,3095871B7D8A,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-11 17:13:29.760997,44.555,23.15,3.729,success,noInfo,0.807,1.173,2.263
noInfo,K10Q3081Z6B8,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,AC000W018144461,3095871B7E34,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-11 17:14:59.392608,37.613,21.928,11.407,success,noInfo,1.132,1.343,2.19
noInfo,K10Q3081Z6B6,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_K10Q3081Z6B6,,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-11 17:16:57.608057,30.685,21.928,11.656,failed,noInfo,1.151,1.343,2.19
noInfo,K10Q3081Z6B6,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,AC000W018144462,3095871B7E32,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-11 17:18:09.641163,47.589,22.665,3.724,success,noInfo,0.818,1.352,2.263
noInfo,K10Q3081Z6B7,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,AC000W018144463,3095871B7926,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-11 17:19:44.800211,40.518,22.22,11.657,success,noInfo,1.164,1.178,2.312
noInfo,K10Q3081Z6C2,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,AC000W018144464,3095871B7896,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-11 17:21:39.857173,36.567,21.881,11.495,success,noInfo,1.135,1.316,2.181
noInfo,K10Q3081Z6B5,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,AC000W018144465,3095871B7925,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-11 17:27:00.321054,38.605,22.892,11.65,success,noInfo,1.148,1.371,2.288
noInfo,K10Q3081Z5Z4,RV2520S0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,AC000W018144466,3095871B7915,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-11 18:23:24.781082,37.493,21.811,11.521,success,noInfo,1.144,1.366,2.273
noInfo,K10Q3081Z6C1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,AC000W018144467,3095871B77C7,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-11 18:24:56.333187,34.366,21.768,11.63,success,noInfo,1.135,1.695,2.204
noInfo,K10Q3081Z6C0,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,AC000W018144468,3095871B7F43,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-11 18:26:24.934180,42.422,22.893,11.593,success,noInfo,1.136,1.142,2.273
noInfo,K10Q3081Z6B9,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,AC000W018144469,3095871B78A1,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-11 18:28:51.556832,37.54,21.936,11.734,success,noInfo,1.158,1.434,2.271
noInfo,K10Q3081Z6C6,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,AC000W018144470,3095871B7F44,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-11 18:31:05.597856,32.659,21.77,11.8,success,noInfo,1.16,1.717,2.238
noInfo,K10Q3081Z6C5,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,AC000W018144471,3095871B7F81,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-11 18:32:51.108839,37.623,22.57,11.54,success,noInfo,1.138,1.119,2.309
noInfo,K10Q3081Z6C4,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,AC000W018144472,3095871B7EFE,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-11 18:35:06.428975,32.488,21.756,11.731,success,noInfo,1.157,1.617,2.207
noInfo,K10Q3081Z6C3,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,AC000W018144473,3095871B7F62,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-11 18:37:18.772864,38.558,22.241,11.794,success,noInfo,1.151,1.135,2.253
noInfo,K10Q3081Z6D0,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,AC000W018144474,3095871B7D32,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-11 18:39:43.853810,37.487,21.957,11.713,success,noInfo,1.156,1.334,2.249
noInfo,K10Q3081Z6C8,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,AC000W018144475,3095871B7F19,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-11 18:42:34.357187,38.523,22.362,11.776,success,noInfo,1.132,1.09,2.3
noInfo,K10Q3081Z6C7,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,AC000W018144476,3095871B7929,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-11 18:44:04.181791,44.615,22.515,11.714,success,noInfo,1.148,1.192,2.225
