operator,deviceSN,deviceSKU,deviceHWD,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check,backupState,PMDsnCostTime,PmMusicTime,PmMcuBootCostTime
noInfo,S27Q3081A9J5,RV2520A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021518050,20579E496453,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-08-26 08:00:31.292605,47.888,33.297,10.616,success,noInfo,0.0,5.021,3.195,0.812
noInfo,S27Q3081A9H7,RV2520A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021518055,20579E4964B7,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-08-26 08:04:26.375626,51.185,32.751,10.639,success,noInfo,0.0,4.879,3.109,0.828
noInfo,S27Q3081A9H6,RV2520A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021518059,20579ED32FBB,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-08-26 08:08:44.889578,51.941,33.528,10.635,success,noInfo,0.0,4.819,3.131,0.811
noInfo,S27Q3081A9H0,RV2520A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021518062,20579ED32EA8,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-08-26 08:11:05.255860,52.609,33.03,10.646,success,noInfo,0.0,4.837,3.09,0.825
noInfo,S27Q3081A9H4,RV2520A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021518065,20579ED32F40,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-08-26 08:13:58.052363,54.104,32.873,10.616,success,noInfo,0.0,4.914,3.153,0.817
noInfo,S27Q3081A9F4,RV2520A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021518068,20579ED32E99,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-08-26 08:16:15.436617,52.797,32.257,10.637,success,noInfo,0.0,4.976,3.135,0.822
noInfo,S27Q3081A9H3,RV2520A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021518071,20579E495C4D,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-08-26 08:18:45.334078,51.89,33.056,10.652,success,noInfo,0.0,4.89,3.066,0.833
noInfo,S27Q3081A9J0,RV2520A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021518074,20579E490649,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-08-26 08:20:50.534623,52.786,33.133,10.62,success,noInfo,0.0,4.815,3.161,0.817
noInfo,S27Q3081A9A6,RV2520A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021518077,20579E495C04,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-08-26 08:22:55.173810,53.363,32.679,10.618,success,noInfo,0.0,4.876,3.133,0.821
noInfo,S27Q3081A9F0,RV2520A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021518081,20579E495BC4,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-08-26 08:24:59.650715,53.963,32.85,10.621,success,noInfo,0.0,4.981,3.208,0.816
noInfo,S27Q3081A8U2,RV2520A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021518085,20579E496433,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-08-26 08:27:21.607724,52.031,30.798,10.6,success,noInfo,0.0,4.951,3.17,0.815
noInfo,S27Q3081A8U8,RV2520A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021518089,20579ED32F17,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-08-26 08:30:23.545648,52.482,32.952,10.627,success,noInfo,0.0,4.906,3.145,0.824
noInfo,S27Q3081A9F2,RV2520A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,None_S27Q3081A9F2,,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-08-26 08:32:28.089595,63.167,32.952,10.664,failed,noInfo,,4.906,3.145,0.82
noInfo,S27Q3081A9F2,RV2520A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021518103,20579E495BCD,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-08-26 08:34:07.755003,52.999,32.238,2.84,success,noInfo,0.0,4.997,3.135,0.826
noInfo,S27Q3081A9Z8,RV2520A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021518112,20579E495676,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-08-26 08:36:48.954307,53.019,32.576,10.631,success,noInfo,0.0,4.922,3.122,0.821
noInfo,S27Q3081A8U3,RV2520A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021518121,20579E496411,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-08-26 08:39:02.667594,55.323,30.469,10.62,success,noInfo,0.0,4.761,3.089,0.836
noInfo,S27Q3081A8U0,RV2520A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021518131,20579E495B6B,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-08-26 08:41:54.878072,51.409,32.22,10.624,success,noInfo,0.0,4.976,3.156,0.832
noInfo,S27Q3081A8R2,RV2520A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021518143,20579ED32F1E,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-08-26 08:44:33.841077,52.54,33.154,10.635,success,noInfo,0.0,4.849,3.119,0.83
noInfo,S27Q3081A8S4,RV2520A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021518152,20579ED32F6F,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-08-26 08:46:38.711802,51.769,32.515,10.602,success,noInfo,0.0,4.918,3.162,0.82
noInfo,S27Q3081A8S7,RV2520A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021518160,20579ED32F23,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-08-26 08:48:34.443679,53.177,33.125,10.624,success,noInfo,0.0,4.888,3.195,0.84
noInfo,S27Q3081A8U4,RV2520A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021518170,20579E49644B,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-08-26 08:50:34.857782,52.663,33.033,10.625,success,noInfo,0.0,4.884,3.154,0.828
noInfo,S27Q3081A9A7,RV2520A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021518177,20579E4964FD,8c:ec:4b:87:e0:d8,KAY-DT-06,2021-08-26 08:52:53.062545,52.117,32.598,10.643,success,noInfo,0.0,4.846,3.201,0.814
