operator,deviceSN,deviceSKU,deviceHWD,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check,backupState,PMDsnCostTime,PmMusicTime,PmMcuBootCostTime
noInfo,S27Q303SZ0H6,UR2500S0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021520037,20579E490B6B,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-27 11:09:34.477870,46.18,32.363,10.588,success,noInfo,0.0,4.611,2.846,0.785
noInfo,S27Q303SZ0H0,UR2500S0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,None_S27Q303SZ0H0,,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-27 11:22:19.070443,62.519,32.363,10.597,failed,noInfo,,4.611,2.846,0.788
noInfo,S27Q303SZ0H0,UR2500S0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021520058,7C25DA7E2537,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-27 11:24:28.603276,46.029,33.016,2.803,success,noInfo,0.0,4.578,2.734,0.792
noInfo,S27Q303SZ0A9,UR2500S0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021520067,20579E495C3C,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-27 11:33:25.577289,53.291,32.44,10.605,success,noInfo,0.0,4.571,2.535,0.796
noInfo,S27Q303SZ0A4,UR2500S0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021520073,20579E495C0A,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-27 11:36:15.977700,52.248,33.17,10.607,success,noInfo,0.0,4.54,2.544,0.792
noInfo,S27Q303SZ0H4,UR2500S0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021520078,20579E48F777,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-27 11:38:24.828288,52.591,32.97,10.597,success,noInfo,0.0,4.68,2.606,0.792
noInfo,S23Q3081A0A3,RV2520A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021520083,20579E49641E,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-27 11:40:59.713964,52.659,33.065,2.804,success,noInfo,0.0,4.653,2.554,0.778
noInfo,S23Q3081A1H2,RV2520A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021520093,20579E4964A0,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-27 11:48:39.033317,47.065,32.623,10.623,success,noInfo,0.0,4.516,2.562,0.792
noInfo,S23Q3081Z9R5,RV2520A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021520169,48D890464BBB,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-27 14:09:32.503589,52.64,32.435,10.572,success,noInfo,0.0,4.667,2.558,0.775
noInfo,S23Q3081Z9H7,RV2520A0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.3326.15.8_sprint15.8_FV1.4.3_ST2.2.017_M0.0.95_GM1.0.95_04.13_Aug062021.zip,AC000W021520183,20579E495B5D,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-27 14:18:34.453251,53.776,32.016,10.597,success,noInfo,0.0,4.522,2.633,0.791
