operator,deviceSN,deviceSKU,deviceHWD,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,recordTime,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check,backupState,WifiChanel,AudioPackageVersion,FwVersion,PmMcuBootCostTime,PMDsnCostTime,PmMusicTime
noInfo,J26R3081H5S6,UR250BE0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027165162,F0:B0:40:DC:BB:34,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-27 08:30:07.220559,2022-04-27 08:28:40.768207,45.314,27.501,8.414,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.136,3.576,5.156
noInfo,J26R3081H5S3,UR250BE0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027165170,F0:B0:40:DC:BB:14,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-27 08:32:11.651832,2022-04-27 08:30:43.111253,47.134,27.96,7.543,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.018,3.641,4.909
noInfo,J26R3081H5S1,UR250BE0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027165177,F0:B0:40:DC:BB:77,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-27 08:34:18.110616,2022-04-27 08:32:53.270976,43.048,27.929,7.684,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.015,3.856,4.906
noInfo,J26R3081H5R5,UR250BE0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027165185,5C:C5:63:42:44:BE,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-27 08:36:17.128506,2022-04-27 08:34:50.824225,44.383,27.602,7.561,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.131,3.62,4.911
noInfo,J26R3081H5Q6,UR250BE0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027165190,F0:B0:40:DC:B6:18,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-27 08:38:06.682571,2022-04-27 08:36:41.356174,44.146,27.338,8.028,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,0.985,3.825,5.038
noInfo,J26R3081H5Q3,UR250BE0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027165200,F0:B0:40:DC:BC:3E,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-27 08:41:35.133791,2022-04-27 08:40:08.882309,44.475,27.41,7.933,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,0.989,4.13,5.206
noInfo,J26R3081H5K3,UR250BE0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027165207,F0:B0:40:DC:BA:B5,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-27 08:43:46.843115,2022-04-27 08:42:21.950412,42.694,28.063,7.836,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,0.988,4.13,4.964
noInfo,J26R3081H5K1,UR250BE0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027165217,F0:B0:40:DC:BC:5A,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-27 08:46:47.688919,2022-04-27 08:45:21.366206,44.163,27.851,8.298,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.138,4.123,4.912
noInfo,J26R3081H5J3,UR250BE0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027165223,F0:B0:40:DC:BB:76,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-27 08:49:06.379220,2022-04-27 08:47:40.327119,44.56,27.469,7.525,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,0.978,4.005,5.047
noInfo,J26R3081H5J0,UR250BE0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027165238,F0:B0:40:75:0B:54,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-27 08:52:20.014275,2022-04-27 08:50:55.524491,43.554,27.191,8.169,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.077,3.616,5.135
noInfo,J26R3081H5H0,UR250BE0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027165246,5C:C5:63:42:44:E3,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-27 08:54:32.176125,2022-04-27 08:53:05.693282,44.448,27.781,7.522,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.035,4.099,5.007
noInfo,J26R3081H5F1,UR250BE0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027165257,F0:B0:40:DC:BB:13,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-27 08:56:59.521851,2022-04-27 08:55:33.739359,44.668,27.126,7.654,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.027,3.994,5.059
noInfo,J26R3081H5A4,UR250BE0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027165270,F0:B0:40:75:18:38,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-27 09:01:47.003508,2022-04-27 09:00:21.522873,42.96,28.086,7.646,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.027,4.215,5.199
noInfo,J26R3081H5Z7,UR250BE0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027165282,F0:B0:40:75:0B:6D,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-27 09:05:39.381375,2022-04-27 09:04:12.806202,44.876,27.49,7.625,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.05,4.175,5.099
noInfo,J26R3081H5K5,UR250BE0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027165292,F0:B0:40:DC:BC:02,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-27 09:07:43.278396,2022-04-27 09:06:17.324220,43.414,28.057,7.649,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.038,4.493,5.095
noInfo,J26R3081H4U4,UR250BE0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027165303,F0:B0:40:75:0B:12,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-27 09:10:09.055441,2022-04-27 09:08:43.595198,43.3,27.879,7.55,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.043,4.299,4.983
noInfo,J26R3081H4U2,UR250BE0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027165312,F0:B0:40:75:0A:8D,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-27 09:13:18.151466,2022-04-27 09:11:51.330453,43.784,27.86,7.487,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.009,4.407,5.014
noInfo,J26R3081H4S1,UR250BE0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027165323,F0:B0:40:75:18:44,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-27 09:15:36.731734,2022-04-27 09:14:11.053075,43.399,27.882,7.679,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.026,4.33,4.951
noInfo,J26R3081H4S0,UR250BE0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027165334,5C:C5:63:42:44:F1,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-27 09:17:37.164092,2022-04-27 09:16:11.672157,43.956,27.39,8.013,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,0.965,4.048,5.218
noInfo,J26R3081H4R4,UR250BE0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,None_J26R3081H4R4,,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-27 09:20:52.020872,2022-04-27 09:18:40.953278,127.226,27.39,7.676,failed,noInfo,,,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.035,4.048,5.218
noInfo,J26R3081H5Z1,UR250BE0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027165356,F0:B0:40:75:0A:B7,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-27 09:22:39.282075,2022-04-27 09:21:13.294240,43.478,28.188,7.513,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.018,4.322,4.964
noInfo,J26R3081H4K7,UR250BE0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027165371,F0:B0:40:75:18:37,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-27 09:27:01.161806,2022-04-27 09:25:35.422107,43.57,28.133,7.56,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.128,4.029,5.128
noInfo,J26R3081H4K0,UR250BE0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,None_J26R3081H4K0,,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-27 09:29:12.346835,2022-04-27 09:28:01.088179,67.249,28.133,7.861,failed,noInfo,,,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.0,4.029,5.128
noInfo,J26R3081H4K0,UR250BE0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027165387,F0:B0:40:DC:B6:26,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-27 09:31:14.588903,2022-04-27 09:29:49.620978,43.403,28.005,2.888,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.108,3.575,4.957
noInfo,J26R3081H4J2,UR250BE0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027165399,F0:B0:40:DC:BC:01,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-27 09:33:17.590652,2022-04-27 09:31:51.628939,43.749,27.937,7.964,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.022,3.821,4.946
noInfo,J26R3081H4H3,UR250BE0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027165408,F0:B0:40:DC:BC:33,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-27 09:36:07.550623,2022-04-27 09:34:43.426595,43.127,27.729,7.944,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.034,3.58,4.716
noInfo,J26R3081H4H2,UR250BE0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027165417,F0:B0:40:DC:BC:30,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-27 09:38:37.553265,2022-04-27 09:37:10.934169,44.484,27.602,8.135,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,0.996,4.396,5.215
noInfo,J26R3081H4F8,UR250BE0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027165429,F0:B0:40:DC:BB:CC,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-27 09:40:38.635763,2022-04-27 09:39:12.733364,43.917,27.737,7.988,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.49,4.121,5.255
noInfo,J26R3081H4Z9,UR250BE0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027165450,F0:B0:40:DC:BC:7A,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-27 09:55:57.868330,2022-04-27 09:54:30.964558,45.238,27.696,8.03,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.024,3.722,5.048
noInfo,J26R3081H4Z3,UR250BE0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,None_J26R3081H4Z3,,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-27 09:58:27.144399,2022-04-27 09:57:03.953100,79.009,27.696,8.072,failed,noInfo,,,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.149,3.722,5.048
noInfo,J26R3081H4Z3,UR250BE0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027165473,F0:B0:40:DC:BA:3A,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-27 10:00:48.456623,2022-04-27 09:59:22.772635,43.81,27.806,2.882,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.026,4.059,5.058
noInfo,J26R3081H3U2,UR250BE0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,None_J26R3081H3U2,,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-27 10:03:49.097512,2022-04-27 10:02:36.977622,68.08,27.806,8.221,failed,noInfo,,,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.01,4.059,5.058
noInfo,J26R3081H3U2,UR250BE0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027165498,F0:B0:40:DC:BD:0D,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-27 10:05:55.790438,2022-04-27 10:04:30.245512,43.699,27.909,2.892,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.019,4.048,4.98
noInfo,J26R3081H3S3,UR250BE0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027165508,F0:B0:40:DC:BA:16,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-27 10:07:34.478810,2022-04-27 10:06:08.540438,43.633,27.815,7.987,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,0.967,4.497,5.087
noInfo,J26R3081H3S0,UR250BE0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027165516,F0:B0:40:DC:B6:80,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-27 10:09:14.139128,2022-04-27 10:07:48.817269,44.307,27.222,8.155,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,0.967,4.065,4.832
noInfo,J26R3081H4A5,UR250BE0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027165525,F0:B0:40:DC:B5:BC,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-27 10:11:49.256827,2022-04-27 10:10:20.235021,45.793,28.859,7.726,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.005,4.489,4.848
noInfo,J26R3081H3Q2,UR250BE0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027165539,F0:B0:40:DC:B6:89,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-27 10:15:20.930409,2022-04-27 10:13:42.311321,56.97,27.696,8.181,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.003,3.9,4.976
noInfo,J26R3081H3K9,UR250BE0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027165550,F0:B0:40:DC:BC:6A,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-27 10:17:03.667020,2022-04-27 10:15:39.493159,42.976,27.548,7.828,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.026,3.76,4.839
noInfo,J26R3081H3K4,UR250BE0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027165555,F0:B0:40:DC:B6:FA,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-27 10:19:10.569495,2022-04-27 10:17:45.110291,44.312,27.481,7.408,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.017,3.725,5.047
noInfo,J26R3081H3K1,UR250BE0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027165569,F0:B0:40:DC:BA:0D,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-27 10:21:36.496784,2022-04-27 10:20:10.532965,44.113,27.486,7.84,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,0.998,4.333,5.012
noInfo,J26R3081H3J2,UR250BE0US,10B061100XXA0002AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027165576,F0:B0:40:DC:BD:1E,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-27 10:23:48.367988,2022-04-27 10:22:21.510326,44.246,27.596,7.962,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,1.025,4.927,5.106
