operator,deviceSN,deviceSKU,deviceHWD,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,recordTime,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check,backupState,WifiChanel,AudioPackageVersion,FwVersion,PMDsnCostTime,PmMusicTime,PmMcuBootCostTime
noInfo,A17R3081Z8R7,RV2520AFUS,111061100XXA0001AXX0100PP60XXXXX,Lidar360P7.N3308.3.1_dev_MSK11[34A]4[ABC]14_05.26_Jan132022.zip,AC000W022052152,B8:4D:43:D1:4D:B1,8c:ec:4b:86:90:2e,KAY-DT-25,2022-01-17 16:10:35.210450,2022-01-17 16:08:57.663908,44.548,27.672,7.946,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P7.N3308.3.1_dev_MSK11[34A]4[ABC]14_05.26_Jan132022.zip,3.594,5.879,1.203
noInfo,A17R3081Z8R4,RV2520AFUS,111061100XXA0001AXX0100PP60XXXXX,Lidar360P7.N3308.3.1_dev_MSK11[34A]4[ABC]14_05.26_Jan132022.zip,AC000W022052157,B8:4D:43:D1:4D:CF,8c:ec:4b:86:90:2e,KAY-DT-25,2022-01-17 16:12:16.314631,2022-01-17 16:10:48.961710,43.667,27.863,7.908,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P7.N3308.3.1_dev_MSK11[34A]4[ABC]14_05.26_Jan132022.zip,3.737,5.674,0.899
noInfo,A17R3081Z8S3,RV2520AFUS,111061100XXA0001AXX0100PP60XXXXX,Lidar360P7.N3308.3.1_dev_MSK11[34A]4[ABC]14_05.26_Jan132022.zip,AC000W022052167,B8:4D:43:D1:4D:5D,8c:ec:4b:86:90:2e,KAY-DT-25,2022-01-17 16:18:37.815590,2022-01-17 16:17:12.363311,43.955,27.658,8.04,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P7.N3308.3.1_dev_MSK11[34A]4[ABC]14_05.26_Jan132022.zip,3.477,5.253,0.915
noInfo,A17R3081Z8U5,RV2520AFUS,111061100XXA0001AXX0100PP60XXXXX,Lidar360P7.N3308.3.1_dev_MSK11[34A]4[ABC]14_05.26_Jan132022.zip,AC000W022052173,B8:4D:43:D1:4D:C5,8c:ec:4b:86:90:2e,KAY-DT-25,2022-01-17 16:21:04.189517,2022-01-17 16:19:38.549595,43.984,28.115,7.906,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P7.N3308.3.1_dev_MSK11[34A]4[ABC]14_05.26_Jan132022.zip,3.611,5.176,0.926
noInfo,A17R3081Z8S4,RV2520AFUS,111061100XXA0001AXX0100PP60XXXXX,Lidar360P7.N3308.3.1_dev_MSK11[34A]4[ABC]14_05.26_Jan132022.zip,AC000W022052182,B8:4D:43:D1:4D:7A,8c:ec:4b:86:90:2e,KAY-DT-25,2022-01-17 16:24:21.564893,2022-01-17 16:22:56.734553,42.864,28.148,7.935,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P7.N3308.3.1_dev_MSK11[34A]4[ABC]14_05.26_Jan132022.zip,3.677,5.123,1.018
noInfo,A17R3081Z8U8,RV2520AFUS,111061100XXA0001AXX0100PP60XXXXX,Lidar360P7.N3308.3.1_dev_MSK11[34A]4[ABC]14_05.26_Jan132022.zip,AC000W022052187,B8:4D:43:D1:4D:AD,8c:ec:4b:86:90:2e,KAY-DT-25,2022-01-17 16:26:14.390522,2022-01-17 16:24:49.420505,42.857,27.807,7.962,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P7.N3308.3.1_dev_MSK11[34A]4[ABC]14_05.26_Jan132022.zip,3.637,5.145,1.075
noInfo,A17R3081Z9Z1,RV2520AFUS,111061100XXA0001AXX0100PP60XXXXX,Lidar360P7.N3308.3.1_dev_MSK11[34A]4[ABC]14_05.26_Jan132022.zip,AC000W022052194,B8:4D:43:D1:4D:B7,8c:ec:4b:86:90:2e,KAY-DT-25,2022-01-17 16:28:04.275880,2022-01-17 16:26:37.995281,43.926,28.747,7.919,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P7.N3308.3.1_dev_MSK11[34A]4[ABC]14_05.26_Jan132022.zip,3.721,5.167,0.897
noInfo,A17R3081Z8R5,RV2520AFUS,111061100XXA0001AXX0100PP60XXXXX,Lidar360P7.N3308.3.1_dev_MSK11[34A]4[ABC]14_05.26_Jan132022.zip,AC000W022052197,B8:4D:43:D1:4D:D1,8c:ec:4b:86:90:2e,KAY-DT-25,2022-01-17 16:30:14.279517,2022-01-17 16:28:49.771546,43.021,27.915,7.86,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P7.N3308.3.1_dev_MSK11[34A]4[ABC]14_05.26_Jan132022.zip,3.687,5.054,0.878
noInfo,A17R3081Z8R1,RV2520AFUS,111061100XXA0001AXX0100PP60XXXXX,Lidar360P7.N3308.3.1_dev_MSK11[34A]4[ABC]14_05.26_Jan132022.zip,AC000W022052202,B8:4D:43:D1:4D:CA,8c:ec:4b:86:90:2e,KAY-DT-25,2022-01-17 16:32:05.286880,2022-01-17 16:30:39.100376,44.9,27.472,7.803,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P7.N3308.3.1_dev_MSK11[34A]4[ABC]14_05.26_Jan132022.zip,3.752,5.191,0.916
noInfo,A17R3081Z9Z0,RV2520AFUS,111061100XXA0001AXX0100PP60XXXXX,Lidar360P7.N3308.3.1_dev_MSK11[34A]4[ABC]14_05.26_Jan132022.zip,AC000W022052211,B8:4D:43:D1:4D:D7,8c:ec:4b:86:90:2e,KAY-DT-25,2022-01-17 16:35:16.857993,2022-01-17 16:33:51.018130,44.158,27.583,7.972,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P7.N3308.3.1_dev_MSK11[34A]4[ABC]14_05.26_Jan132022.zip,3.611,5.568,0.934
