operator,deviceSN,deviceSKU,deviceHWD,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,recordTime,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check,backupState,WifiChanel,AudioPackageVersion,FwVersion,PMDsnCostTime,PmMusicTime,PmMcuBootCostTime
noInfo,H01R3081R5Z2,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,AC000W022199483,F0:B0:40:74:A8:A0,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-03 15:44:44.658950,2022-03-03 15:43:16.378157,44.878,28.08,7.547,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,3.986,6.258,0.906
noInfo,H01R3081R5Z1,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,AC000W022199487,F0:B0:40:74:A7:A3,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-03 15:46:29.528477,2022-03-03 15:45:03.295795,44.04,27.583,7.565,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,4.145,5.292,0.983
noInfo,H01R3081R5Z5,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,AC000W022199492,F0:B0:40:74:A9:C5,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-03 15:48:28.353466,2022-03-03 15:47:03.100730,43.449,27.898,7.342,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,3.861,5.212,0.895
noInfo,H01R3081R4R6,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,AC000W022199503,F0:B0:40:74:A7:32,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-03 15:59:23.427134,2022-03-03 15:57:56.253902,45.279,27.74,7.553,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,3.87,5.07,0.997
noInfo,H01R3081R4R2,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,AC000W022199508,F0:B0:40:74:A8:4E,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-03 16:01:09.724728,2022-03-03 15:59:43.043614,43.899,28.082,7.497,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,4.087,5.536,0.901
noInfo,H01R3081R4Q1,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,AC000W022199524,B8:4D:43:FC:8A:36,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-03 16:10:23.079690,2022-03-03 16:08:56.737484,44.669,27.749,7.553,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,4.034,4.961,0.894
noInfo,H01R3081R4K0,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,AC000W022199529,B8:4D:43:D1:A3:46,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-03 16:12:18.564889,2022-03-03 16:10:51.762332,43.797,28.34,7.542,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,3.952,5.68,0.965
noInfo,H01R3081R4K1,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,AC000W022199535,B8:4D:43:D1:A5:0F,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-03 16:13:59.111847,2022-03-03 16:12:32.870231,43.713,28.023,7.619,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,4.063,5.381,1.031
noInfo,H01R3081R4R5,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,AC000W022199541,F0:B0:40:74:A7:48,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-03 16:15:45.922149,2022-03-03 16:14:19.504408,43.296,28.308,7.537,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,4.11,5.698,0.905
noInfo,H01R3081R4H4,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,AC000W022199546,B8:4D:43:D1:A2:A3,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-03 16:17:50.247089,2022-03-03 16:16:23.126612,43.71,27.823,7.448,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,5.318,5.43,0.893
