operator,deviceSN,deviceSKU,deviceHWD,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check,backupState,PMDsnCostTime,PmMusicTime,PmMcuBootCostTime
noInfo,Z07Q3233Z3U5,UR1300S3US,11D011000XX200122XX1001PP50XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W019317716,20579ED09FD4,8c:ec:4b:73:19:ae,KON-DT-023,2021-10-08 08:04:09.718203,58.017,15.743,15.254,success,noInfo,2.0,3.552,4.992,1.296
noInfo,Z07Q3233Z3U6,UR1300S3US,11D011000XX200122XX1001PP50XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W019317717,20579ED0894A,8c:ec:4b:73:19:ae,KON-DT-023,2021-10-08 08:06:48.723792,64.736,15.62,22.004,success,noInfo,2.0,3.637,4.829,1.178
noInfo,Z07Q3233Z3U8,UR1300S3US,11D011000XX200122XX1001PP50XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W019317720,20579ED08065,8c:ec:4b:73:19:ae,KON-DT-023,2021-10-08 08:08:45.487695,63.337,15.965,20.694,success,noInfo,2.0,3.493,4.853,1.058
noInfo,Z07Q3233Z3S4,UR1300S3US,11D011000XX200122XX1001PP50XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W019317722,20579ED0786A,8c:ec:4b:73:19:ae,KON-DT-023,2021-10-08 08:12:21.088537,67.516,15.644,3.842,success,noInfo,2.0,3.666,5.747,1.142
noInfo,Z08Q3233Z0Z7,UR1300S3US,11D011000XX200122XX1001PP50XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W019317725,20579ED0894B,8c:ec:4b:73:19:ae,KON-DT-023,2021-10-08 08:14:27.074105,63.187,15.575,20.483,success,noInfo,2.0,7.959,4.837,1.232
noInfo,Z08Q3233Z0Z5,UR1300S3US,11D011000XX200122XX1001PP50XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W019317727,20579ED08970,8c:ec:4b:73:19:ae,KON-DT-023,2021-10-08 08:16:24.915580,60.34,15.659,17.563,success,noInfo,2.0,3.521,5.065,1.408
noInfo,Z08Q3233Z0Z8,UR1300S3US,11D011000XX200122XX1001PP50XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W019317730,20579ED049DE,8c:ec:4b:73:19:ae,KON-DT-023,2021-10-08 08:18:28.609048,62.009,15.507,20.452,success,noInfo,2.0,3.535,4.793,1.071
noInfo,Z08Q3233Z0A3,UR1300S3US,11D011000XX200122XX1001PP50XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W019317734,20579ED0AFB8,8c:ec:4b:73:19:ae,KON-DT-023,2021-10-08 08:22:37.510427,60.628,17.219,17.97,success,noInfo,2.0,3.759,4.801,1.059
noInfo,Z08Q3233Z0A7,UR1300S3US,11D011000XX200122XX1001PP50XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W019317738,20579ED0786B,8c:ec:4b:73:19:ae,KON-DT-023,2021-10-08 08:24:44.591211,63.604,16.226,21.04,success,noInfo,2.0,3.495,4.897,1.021
noInfo,Z08Q3233Z0A9,UR1300S3US,11D011000XX200122XX1001PP50XXXXX,MesaValleyHarmonizedP4.1126.12.8_sprint12.8_FV0.0.13_SU2.2.017_M0.0.40_GM1.0.40_22.43_Sep162021.zip,AC000W019317740,20579ED00FE7,8c:ec:4b:73:19:ae,KON-DT-023,2021-10-08 08:26:39.467132,60.235,15.993,17.549,success,noInfo,2.0,3.522,4.971,1.148
