operator,deviceSN,deviceSKU,deviceHWD,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check,backupState,PMDsnCostTime,PmMusicTime,PmMcuBootCostTime
noInfo,F28R3081Z4S6,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W022202717,B84D43325184,a4:bb:6d:cf:1a:2b,KAY-DT-44,2022-03-08 08:04:35.069623,44.329,17.223,13.572,success,noInfo,2.0,2.814,4.339,0.805
noInfo,F28R3081Z3F5,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W022202721,B84D4331F3D7,a4:bb:6d:cf:1a:2b,KAY-DT-44,2022-03-08 08:06:57.406676,44.221,17.454,13.596,success,noInfo,2.0,2.795,4.248,0.802
noInfo,F28R3081Z3A6,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W022202725,B84D4331FEED,a4:bb:6d:cf:1a:2b,KAY-DT-44,2022-03-08 08:10:00.548885,51.13,18.041,3.547,success,noInfo,2.0,2.705,4.655,0.787
noInfo,F28R3081Z8Q4,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W022202729,B84D43324E81,a4:bb:6d:cf:1a:2b,KAY-DT-44,2022-03-08 08:12:04.144362,44.759,17.683,3.555,success,noInfo,2.0,2.69,4.469,0.798
noInfo,F28R3081Z2K4,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W022202733,B84D4331D320,a4:bb:6d:cf:1a:2b,KAY-DT-44,2022-03-08 08:14:08.000573,45.053,17.399,3.561,success,noInfo,2.0,2.786,4.492,0.787
noInfo,F28R3081Z4K8,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W022202737,B84D4331D4AA,a4:bb:6d:cf:1a:2b,KAY-DT-44,2022-03-08 08:17:01.049370,44.442,17.826,3.559,success,noInfo,2.0,3.099,4.705,0.792
noInfo,F28R3081Z4A4,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W022202740,B84D4331F675,a4:bb:6d:cf:1a:2b,KAY-DT-44,2022-03-08 08:19:38.629452,44.472,17.838,13.578,success,noInfo,2.0,2.665,4.73,0.778
noInfo,F28R3081Z5Z2,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W022202744,B84D43321FFE,a4:bb:6d:cf:1a:2b,KAY-DT-44,2022-03-08 08:21:42.310708,44.981,17.399,13.612,success,noInfo,2.0,2.919,4.612,0.795
noInfo,F28R3081Z2R7,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W022202747,B84D4331F6D0,a4:bb:6d:cf:1a:2b,KAY-DT-44,2022-03-08 08:24:15.166146,45.421,17.348,13.541,success,noInfo,2.0,2.743,4.572,0.784
noInfo,F28R3081Z8A3,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W022202751,B84D43324EDF,a4:bb:6d:cf:1a:2b,KAY-DT-44,2022-03-08 08:26:19.151213,45.406,17.416,13.55,success,noInfo,2.0,2.843,4.468,0.785
noInfo,F28R3081Z3J9,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W022202755,B84D4331DCCC,a4:bb:6d:cf:1a:2b,KAY-DT-44,2022-03-08 08:28:21.130657,45.054,17.663,13.529,success,noInfo,2.0,2.744,4.541,0.805
noInfo,F28R3081A0Q3,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W022202758,B84D4331EF65,a4:bb:6d:cf:1a:2b,KAY-DT-44,2022-03-08 08:30:23.274184,44.466,17.487,13.539,success,noInfo,2.0,2.846,4.588,0.786
noInfo,F28R3081Z7U8,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W022202762,B84D4331ECD8,a4:bb:6d:cf:1a:2b,KAY-DT-44,2022-03-08 08:32:26.330620,44.058,17.396,13.583,success,noInfo,2.0,2.806,4.239,0.799
noInfo,F28R3081Z7Q2,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W022202765,B84D43324E3A,a4:bb:6d:cf:1a:2b,KAY-DT-44,2022-03-08 08:34:29.563391,44.516,17.607,13.577,success,noInfo,2.0,2.78,4.497,0.775
noInfo,F28R3081Z6Q5,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W022202769,B84D4331EF92,a4:bb:6d:cf:1a:2b,KAY-DT-44,2022-03-08 08:36:32.880247,45.041,17.515,13.561,success,noInfo,2.0,2.772,4.745,0.795
noInfo,F28R3081Z2R1,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W022202773,B84D4331F6E7,a4:bb:6d:cf:1a:2b,KAY-DT-44,2022-03-08 08:38:35.069332,44.986,17.101,13.561,success,noInfo,2.0,2.728,4.474,0.792
noInfo,F28R3081A2K1,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W022202777,B84D43326DFF,a4:bb:6d:cf:1a:2b,KAY-DT-44,2022-03-08 08:40:42.334591,38.647,17.184,13.542,success,noInfo,2.0,2.924,4.55,0.784
noInfo,F28R3081Z5J4,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,None_F28R3081Z5J4,,a4:bb:6d:cf:1a:2b,KAY-DT-44,2022-03-08 08:42:22.591850,62.244,17.184,3.562,failed,noInfo,,2.924,4.55,0.791
noInfo,F28R3081Z5J4,RV1301A3CA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,None_F28R3081Z5J4,,a4:bb:6d:cf:1a:2b,KAY-DT-44,2022-03-08 08:44:52.863581,62.274,17.184,3.554,failed,noInfo,,2.924,4.55,0.786
