operator,deviceSN,deviceSKU,deviceHWD,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,recordTime,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check,backupState,WifiChanel,AudioPackageVersion,FwVersion,PMDsnCostTime,PmMusicTime,PmMcuBootCostTime
noInfo,J15R3081A4A6,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027143223,F0:B0:40:DD:08:35,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-16 08:09:13.987760,2022-04-16 08:07:46.587745,45.707,27.237,7.689,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,3.949,5.378,1.006
noInfo,J15R3081A4R3,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027143231,F0:B0:40:DC:F0:6F,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-16 08:11:38.497011,2022-04-16 08:10:12.044628,43.406,28.026,7.607,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,4.95,5.109,1.006
noInfo,J15R3081A7F1,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027143245,F0:B0:40:DC:D4:99,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-16 08:14:06.748893,2022-04-16 08:12:42.944629,42.808,27.662,7.665,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,3.535,4.837,1.046
noInfo,J15R3081A4A8,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027143255,F0:B0:40:DD:0C:60,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-16 08:16:11.408931,2022-04-16 08:14:47.111746,42.621,27.63,7.867,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,3.866,4.987,1.012
noInfo,J15R3081A4Z4,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027143265,F0:B0:40:DC:D2:9B,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-16 08:18:37.606590,2022-04-16 08:17:10.433621,44.609,27.611,7.945,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,4.737,5.328,1.018
noInfo,J15R3081A3U1,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027143277,F0:B0:40:DC:D5:2F,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-16 08:20:35.196737,2022-04-16 08:19:09.877204,42.93,27.834,7.615,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,4.287,5.007,1.127
noInfo,J15R3081A6H4,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027143293,F0:B0:40:DD:09:8E,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-16 08:22:47.566959,2022-04-16 08:21:20.680400,44.456,27.77,7.567,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,4.826,4.986,0.999
noInfo,J15R3081A3U9,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027143303,F0:B0:40:DC:EF:35,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-16 08:24:30.913993,2022-04-16 08:23:04.361069,45.006,27.426,7.538,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,4.084,5.159,1.041
noInfo,J15R3081F5S2,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027143323,F0:B0:40:DC:E4:D0,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-16 08:29:06.637322,2022-04-16 08:27:40.453727,44.953,27.285,8.02,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,3.722,5.234,1.029
noInfo,J15R3081A4F5,UR250BE0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,AC000W027143335,F0:B0:40:DD:0C:CA,8c:ec:4b:87:e0:b3,KAY-DT-03,2022-04-16 08:31:18.167484,2022-04-16 08:29:51.283887,44.269,27.12,7.608,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.2_MSK11[34A]4[ABC]14_21.07_Feb202022.zip,4.876,5.389,0.999
