operator,deviceSN,deviceSKU,deviceHWD,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,recordTime,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check,backupState,WifiChanel,AudioPackageVersion,FwVersion,PmMcuBootCostTime,PMDsnCostTime,PmMusicTime
noInfo,F11R3081H3K1,AV2510S0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022184361,B8:4D:43:FC:C6:AC,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-17 14:00:41.748225,2022-02-17 13:59:13.152429,54.41,17.633,8.265,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,1.545,6.54,4.331
noInfo,F11R3081H3J7,AV2510S0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022184364,F0:B0:40:74:A1:AC,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-17 14:02:32.360613,2022-02-17 14:01:06.906473,53.752,17.73,8.296,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,1.408,4.04,4.438
noInfo,F11R3081H3J3,AV2510S0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022184368,F0:B0:40:74:A1:C2,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-17 14:05:32.571234,2022-02-17 14:03:49.907934,70.885,17.641,8.328,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,1.572,4.274,4.43
noInfo,F11R3081H3J4,AV2510S0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022184372,F0:B0:40:74:A1:90,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-17 14:08:06.132116,2022-02-17 14:06:40.113102,53.691,17.851,8.272,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,1.401,4.399,4.562
noInfo,F11R3081H3H5,AV2510S0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,None_F11R3081H3H5,,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-17 14:09:58.371545,2022-02-17 14:08:44.024437,69.923,17.851,8.262,failed,noInfo,,,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,1.373,4.399,4.562
noInfo,F11R3081H3H5,AV2510S0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,None_F11R3081H3H5,,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-17 14:11:54.533632,2022-02-17 14:10:39.253310,70.571,17.851,2.453,failed,noInfo,,,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,0.918,4.399,4.562
noInfo,F11R3081H3F5,AV2510S0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,None_F11R3081H3F5,,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-17 14:13:39.030538,2022-02-17 14:12:22.612228,71.832,17.851,8.342,failed,noInfo,,,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,1.39,4.399,4.562
noInfo,F11R3081H3F5,AV2510S0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022184388,B8:4D:43:FC:CF:1B,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-17 14:15:19.142704,2022-02-17 14:13:59.091698,46.979,17.451,2.469,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,0.952,4.448,5.602
noInfo,F11R3081H3F3,AV2510S0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,None_F11R3081H3F3,,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-17 14:19:13.345291,2022-02-17 14:17:47.659382,81.281,17.451,8.639,failed,noInfo,,,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,1.352,4.448,5.602
noInfo,F11R3081H3A4,AV2510S0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,None_F11R3081H3A4,,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-17 14:23:17.036471,2022-02-17 14:22:01.827365,70.757,17.451,8.281,failed,noInfo,,,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,1.454,4.448,5.602
noInfo,F11R3081H3A4,AV2510S0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022184409,B8:4D:43:FC:C5:D1,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-17 14:26:07.213704,2022-02-17 14:24:40.066734,55.6,17.524,2.461,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,0.894,4.1,4.429
noInfo,F11R3081H2S9,AV2510S0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,None_F11R3081H2S9,,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-17 14:29:08.090214,2022-02-17 14:27:43.061418,80.591,17.524,8.277,failed,noInfo,,,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,1.368,4.1,4.429
noInfo,F11R3081H2S9,AV2510S0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,None_F11R3081H2S9,,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-17 14:32:21.365315,2022-02-17 14:31:06.525238,70.352,17.524,2.438,failed,noInfo,,,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,0.914,4.1,4.429
noInfo,F11R3081H2U1,AV2510S0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022184473,B8:4D:43:FC:B2:20,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-17 15:05:04.441337,2022-02-17 15:03:39.681233,52.659,17.72,8.273,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,1.365,4.426,4.358
noInfo,F11R3081H2H5,AV2510S0US,10B011100XX1000A1XX0100PP60XXXXX,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,AC000W022184480,B8:4D:43:FC:AB:D6,8c:ec:4b:86:90:2e,KAY-DT-25,2022-02-17 15:20:56.912680,2022-02-17 15:19:31.087537,53.742,17.64,8.32,success,noInfo,2.0,0x00,music-vmusic-V2.9,Lidar360P3.E3326.21.1_11[1]4[12345]14_22.45_Feb062022.zip,1.434,4.227,4.422
