operator,deviceSN,deviceSKU,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check
noInfo,Q30K3081J4H9,RV1100VRUS,Mesa2.0P2.23.0_sprint23_rc3_FV1.3.8_ST2.1.112_M0.1.42_GM1.1.42_Rm1313_18.00_May132021.zip,AC000W019362856,D4D2D6741FE9,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 15:02:47.871552,35.599,13.356,13.739,success,noInfo,1.425,2.436,1.165
noInfo,J20K3081U1U5,RV1100VRUS,Mesa2.0P2.23.0_sprint23_rc3_FV1.3.8_ST2.1.112_M0.1.42_GM1.1.42_Rm1313_18.00_May132021.zip,AC000W019362857,AC64CFA62B94,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 15:04:26.177163,35.846,13.431,13.639,success,noInfo,1.574,2.486,1.162
noInfo,K06Q3081Z1K1,RV1100A1UK,Mesa2.0P2.23.0_sprint23_rc3_FV1.3.8_ST2.1.112_M0.1.42_GM1.1.42_Rm1313_18.00_May132021.zip,AC000W019362858,48D8908AE5FD,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 15:14:45.150054,35.123,13.295,13.896,success,noInfo,1.417,2.468,0.813
noInfo,Q30K3081J4H9,RV1100VRUS,Mesa2.0P2.23.0_sprint23_rc3_FV1.3.8_ST2.1.112_M0.1.42_GM1.1.42_Rm1313_18.00_May132021.zip,None_Q30K3081J4H9,D4D2D6741FE9,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 15:18:03.400770,34.588,13.325,3.592,failed,noInfo,10.292,2.581,0.8
noInfo,Q30K3081J4H9,RV1100VRUS,Mesa2.0P2.23.0_sprint23_rc3_FV1.3.8_ST2.1.112_M0.1.42_GM1.1.42_Rm1313_18.00_May132021.zip,AC000W018144558,D4D2D6741FE9,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 15:24:18.592021,34.133,13.371,3.595,success,noInfo,1.692,2.505,0.809
noInfo,J20K3081U1U3,RV1100VRUS,Mesa2.0P2.23.0_sprint23_rc3_FV1.3.8_ST2.1.112_M0.1.42_GM1.1.42_Rm1313_18.00_May132021.zip,AC000W018144559,AC64CFA62C75,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 15:25:55.282879,34.771,13.491,13.658,success,noInfo,1.396,2.544,1.157
noInfo,J20K3081U2F7,RV1100VRUS,Mesa2.0P2.23.0_sprint23_rc3_FV1.3.8_ST2.1.112_M0.1.42_GM1.1.42_Rm1313_18.00_May132021.zip,AC000W018144560,AC64CFA62D19,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 15:28:35.752165,33.571,13.496,13.611,success,noInfo,1.485,2.484,1.155
noInfo,J20K3081U2F7,RV1100VRUS,Mesa2.0P2.23.0_sprint23_rc3_FV1.3.8_ST2.1.112_M0.1.42_GM1.1.42_Rm1313_18.00_May132021.zip,AC000W018144561,AC64CFA62D19,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 15:34:43.870600,34.838,13.31,3.622,success,noInfo,1.578,3.766,0.839
noInfo,J28Q3081Z0R9,RV2520SEUS,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,AC000W018144562,3095871B7E61,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 15:46:56.940740,39.558,22.901,3.712,success,noInfo,1.184,2.579,0.8
noInfo,J28Q3081Z0R9,RV2520SEUS,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J28Q3081Z0R9,3095871B7E61,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 16:00:53.579944,38.453,22.003,3.717,failed,noInfo,2.482,0.804
