operator,deviceSN,deviceSKU,deviceHWD,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check,backupState,PMDsnCostTime,PmMusicTime,PmMcuBootCostTime
noInfo,Y22Q3081J5J1,UR1410ZWCA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W022008238,B84D43324EB7,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-24 08:07:53.855640,45.267,17.48,13.558,success,noInfo,2.0,2.781,4.515,0.785
noInfo,Y22Q3081J6A4,UR1410ZWCA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W022008247,B84D4331D51D,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-24 08:15:51.337084,44.435,17.388,13.526,success,noInfo,2.0,2.637,4.596,0.796
noInfo,Y22Q3081J5Z8,UR1410ZWCA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W022008251,B84D4331E225,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-24 08:19:39.576788,46.31,17.481,13.567,success,noInfo,2.0,2.644,4.375,0.791
noInfo,Y22Q3081J5Z3,UR1410ZWCA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W022008255,B84D4331F080,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-24 08:21:26.876318,43.956,17.802,13.565,success,noInfo,2.0,2.608,4.463,0.807
noInfo,Y22Q3081J9H7,UR1410ZWCA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W022008259,B84D4331CDB9,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-24 08:23:46.572492,44.651,17.346,13.583,success,noInfo,2.0,2.59,4.584,0.794
noInfo,Y22Q3081J4U0,UR1410ZWCA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W022008265,B84D4331F029,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-24 08:26:49.040918,50.829,17.693,13.579,success,noInfo,2.0,2.664,4.662,0.804
noInfo,Y22Q3081J5H9,UR1410ZWCA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W022008269,B84D4331F56D,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-24 08:30:23.078641,44.348,17.496,13.59,success,noInfo,2.0,2.618,4.574,0.794
noInfo,Y22Q3081J4S1,UR1410ZWCA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W022008273,B84D4331F09B,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-24 08:32:20.337016,44.243,17.829,13.577,success,noInfo,2.0,2.574,4.633,0.789
noInfo,Y22Q3081J4R8,UR1410ZWCA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W022008276,B84D4331F0B8,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-24 08:34:00.431961,46.269,17.65,13.584,success,noInfo,2.0,2.652,4.54,0.786
noInfo,Y22Q3081J4R0,UR1410ZWCA,11D011000XX200122XX1001PP60XXXXX,MesaValleyHarmonizedP4.1126.13.0_sprint13_FV0.0.13_SU2.2.037_M0.0.42_GM1.0.42_02.04_Oct132021.zip,AC000W022008280,B84D4331EC98,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-12-24 08:36:58.505637,44.142,17.462,13.568,success,noInfo,2.0,2.648,4.174,0.787
