operator,deviceSN,deviceSKU,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,3095871B78C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 19:47:48.356554,41.584,22.28,3.643,success,noInfo,0.759
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 19:49:34.980196,30.19,22.28,3.654,failed,noInfo,0.745
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,3095871B78C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 19:50:30.755519,36.861,21.774,3.652,success,noInfo,0.755
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,3095871B78C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 19:52:44.444149,40.656,22.844,3.648,success,noInfo,0.747
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,3095871B78C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 19:56:24.316677,41.519,22.285,3.641,success,noInfo,0.77
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,3095871B78C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 19:58:35.444170,43.473,22.319,3.606,success,noInfo,0.749
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,3095871B78C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 20:00:42.972200,37.03,21.538,3.652,success,noInfo,0.754
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,3095871B78C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 20:02:34.765101,44.395,22.778,3.639,success,noInfo,0.762
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,3095871B78C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 20:04:38.316689,36.859,22.368,3.648,success,noInfo,0.763
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,3095871B78C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 20:06:59.172086,45.211,23.214,3.601,success,noInfo,0.738
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,3095871B78C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 20:10:50.396696,38.143,22.856,3.65,success,noInfo,0.764
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 20:13:02.108970,29.313,22.856,3.662,failed,noInfo,0.757
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,3095871B78C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 20:14:01.684257,36.851,22.511,3.637,success,noInfo,0.756
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,3095871B78C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 20:18:47.866738,36.575,22.036,3.643,success,noInfo,0.762
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,3095871B78C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 20:20:49.724233,38.234,22.736,3.601,success,noInfo,0.751
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,3095871B78C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 20:22:44.460201,36.778,23.387,3.603,success,noInfo,0.748
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 20:24:48.492921,17.218,23.387,3.622,failed,noInfo,0.755
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,3095871B78C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 20:28:37.316110,42.104,22.512,3.6,success,noInfo,0.759
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,3095871B78C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 20:30:27.796139,36.822,22.585,3.654,success,noInfo,0.747
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,3095871B78C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 20:32:33.333396,42.275,23.286,3.643,success,noInfo,0.752
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,3095871B78C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 20:34:52.005958,41.618,22.408,3.653,success,noInfo,0.758
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,3095871B78C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 20:36:51.219658,40.641,22.601,3.634,success,noInfo,0.759
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,3095871B78C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 20:40:51.932111,41.028,22.633,3.615,success,noInfo,0.75
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 20:43:10.693273,30.391,22.633,3.613,failed,noInfo,0.749
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,3095871B78C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 20:43:58.636328,44.55,21.383,3.625,success,noInfo,0.755
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,3095871B78C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 20:46:23.326196,38.017,22.322,3.651,success,noInfo,0.761
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,3095871B78C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 20:48:37.346518,41.638,22.377,3.643,success,noInfo,0.761
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 20:51:17.683454,36.949,22.377,3.65,failed,noInfo,0.771
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 20:52:21.836168,28.331,22.377,3.639,failed,noInfo,0.746
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,3095871B78C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 20:53:12.716196,36.61,22.954,3.666,success,noInfo,0.756
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,3095871B78C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 20:55:47.580317,42.583,21.767,3.65,success,noInfo,0.741
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,3095871B78C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 20:58:11.164312,45.632,22.817,3.636,success,noInfo,0.76
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,3095871B78C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 21:01:07.236111,36.663,22.634,3.65,success,noInfo,0.754
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,3095871B78C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 21:03:16.654196,36.485,22.191,3.617,success,noInfo,0.763
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 21:05:23.436108,50.154,22.191,3.645,failed,noInfo,0.757
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,3095871B78C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 21:07:31.059904,32.732,21.454,3.653,success,noInfo,0.752
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,3095871B78C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 21:11:32.054181,33.542,22.624,3.597,success,noInfo,0.739
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,3095871B78C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 21:16:17.363715,36.175,22.364,3.612,success,noInfo,0.741
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,3095871B78C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 21:26:52.562723,48.431,23.216,4.371,failed,noInfo,0.767
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,3095871B78C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 21:28:46.579796,36.46,22.41,3.639,success,noInfo,0.762
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,3095871B78C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 21:31:15.083872,42.382,22.385,3.644,success,noInfo,0.76
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,3095871B78C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 21:33:43.414145,36.148,23.009,3.649,success,noInfo,0.759
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,3095871B78C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 21:36:44.100124,37.46,22.709,3.652,success,noInfo,0.754
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,3095871B78C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 21:40:40.756138,37.045,22.231,3.655,success,noInfo,0.759
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,3095871B78C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 21:43:10.174176,37.669,22.898,3.643,success,noInfo,0.771
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,3095871B78C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 21:46:38.613348,42.498,22.283,3.643,success,noInfo,0.766
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,3095871B78C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 21:48:37.484112,36.697,22.442,3.605,success,noInfo,0.75
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 22:03:55.997146,17.153,22.442,3.656,failed,noInfo,0.752
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,3095871B78C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 22:04:38.700030,40.278,22.552,3.678,success,noInfo,0.753
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,3095871B78C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 22:06:30.836141,38.026,23.011,3.645,success,noInfo,0.754
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,3095871B78C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 22:08:29.565042,37.525,23.521,3.648,success,noInfo,0.752
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 22:10:12.324446,30.237,23.521,3.648,failed,noInfo,0.741
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,3095871B78C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 22:11:11.924504,36.727,21.898,3.648,success,noInfo,0.755
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,3095871B78C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 22:13:22.004089,39.929,22.528,3.643,success,noInfo,0.745
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,3095871B78C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 22:15:58.133136,37.646,22.341,3.768,success,noInfo,0.762
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,3095871B78C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 22:20:05.916164,44.813,22.566,3.654,success,noInfo,0.786
noInfo,J26Q3082A1T1,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J26Q3082A1T1,3095871B78C6,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-25 22:27:24.664096,37.78,22.32,3.665,success,noInfo,0.759
noInfo,K22Q3081Z0A0,RV2520A0US,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_K22Q3081Z0A0,3095871B7BD4,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-26 09:13:50.862846,37.758,22.15,12.262,success,noInfo,1.105
