operator,deviceSN,deviceSKU,deviceHWD,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,recordTime,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check,backupState,WifiChanel,AudioPackageVersion,FwVersion,PMDsnCostTime,PmMusicTime,PmMcuBootCostTime
noInfo,H01R3081Q3S2,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,AC000W022201039,F0:B0:40:74:A6:08,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-05 09:35:11.604950,2022-03-05 09:33:44.971613,44.735,27.752,7.518,success,noInfo,2,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,3.912,5.517,0.893
noInfo,H01R3081Q5Q1,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,AC000W022201045,B8:4D:43:FC:CC:71,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-05 09:37:39.617859,2022-03-05 09:36:13.358025,44.229,27.756,7.647,success,noInfo,2,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,4.268,5.044,0.935
noInfo,H01R3081Q3S1,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,AC000W022201049,B8:4D:43:D1:88:4C,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-05 09:40:21.689386,2022-03-05 09:38:54.265839,45.379,28.04,7.526,success,noInfo,2,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,3.886,5.206,0.932
noInfo,H01R3081Q3R0,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,AC000W022201053,B8:4D:43:D1:88:56,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-05 09:42:19.701293,2022-03-05 09:40:54.339190,43.675,27.748,7.594,success,noInfo,2,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,3.926,4.965,0.921
noInfo,H01R3081Q5H0,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,AC000W022201060,B8:4D:43:D1:A4:A1,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-05 09:44:19.270675,2022-03-05 09:42:53.643183,43.321,28.066,7.394,success,noInfo,2,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,4.177,5.032,1.07
noInfo,H01R3081Q3Q5,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,AC000W022201069,F0:B0:40:74:A6:72,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-05 09:47:58.603203,2022-03-05 09:46:32.446971,43.719,28.291,7.603,success,noInfo,2,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,3.961,5.208,0.894
noInfo,H01R3081Q3Q0,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,AC000W022201076,B8:4D:43:FC:C0:02,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-05 09:49:40.487860,2022-03-05 09:48:14.464113,43.918,27.824,7.755,success,noInfo,2,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,3.902,5.435,0.895
noInfo,H01R3081Q3K0,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,AC000W022201081,B8:4D:43:D1:A4:17,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-05 09:52:07.391759,2022-03-05 09:50:41.234574,44.252,27.757,7.459,success,noInfo,2,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,4.061,5.178,0.896
noInfo,H01R3081Q3J7,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,AC000W022201088,F0:B0:40:74:A6:EE,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-05 09:54:08.534436,2022-03-05 09:52:43.437763,42.774,28.231,7.563,success,noInfo,2,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,3.951,5.011,0.961
noInfo,H01R3081Q3J9,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,AC000W022201095,B8:4D:43:D1:6D:B9,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-05 09:56:24.957418,2022-03-05 09:54:59.119572,44.32,27.348,7.512,success,noInfo,2,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,3.903,5.228,0.901
noInfo,H01R3081Q3H7,RV2520A0US,10B061100XXA0001AXX0100PP60XXXXX,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,AC000W022201103,B8:4D:43:D1:88:B9,8c:ec:4b:86:90:2e,KAY-DT-25,2022-03-05 09:59:33.247860,2022-03-05 09:58:06.580540,45.121,27.656,7.424,success,noInfo,2,0x00,music-vmusic-V2.9,Lidar360P3.N3308.21.1_11[34A]4[ABC]14_22.27_Feb062022.zip,3.762,5.128,0.929
