operator,deviceSN,deviceSKU,deviceHWD,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check,backupState,PMDsnCostTime,PmMusicTime,PmMcuBootCostTime
noInfo,S20Q3081A0K1,RV2520A0US,10B051100XX4000A1XX0100PP60XXXXX,Lidar360P3.3308.16.2_sprint16.2_FV0.1.4_ST2.2.019_M0.0.95_GM1.0.95_23.47_Aug102021.zip,AC000W021513692,20579ED344D7,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-23 09:06:53.472962,37.975,23.496,11.455,success,noInfo,0.0,2.318,2.598,0.804
noInfo,S20Q3081A0A3,RV2520A0US,10B051100XX4000A1XX0100PP60XXXXX,Lidar360P3.3308.16.2_sprint16.2_FV0.1.4_ST2.2.019_M0.0.95_GM1.0.95_23.47_Aug102021.zip,AC000W021513697,20579ED3573F,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-23 09:08:34.648930,43.756,23.568,11.463,success,noInfo,0.0,2.262,2.501,0.788
noInfo,S20Q3081Z9U3,RV2520A0US,10B051100XX4000A1XX0100PP60XXXXX,Lidar360P3.3308.16.2_sprint16.2_FV0.1.4_ST2.2.019_M0.0.95_GM1.0.95_23.47_Aug102021.zip,None_S20Q3081Z9U3,,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-23 09:11:45.590719,62.303,23.568,11.514,failed,noInfo,,2.262,2.501,0.791
noInfo,S20Q3081Z9U3,RV2520A0US,10B051100XX4000A1XX0100PP60XXXXX,Lidar360P3.3308.16.2_sprint16.2_FV0.1.4_ST2.2.019_M0.0.95_GM1.0.95_23.47_Aug102021.zip,AC000W021513711,20579ED344A3,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-23 09:13:28.174916,42.463,23.674,3.298,success,noInfo,0.0,2.282,2.21,0.79
noInfo,S20Q3081A0Z2,RV2520A0US,10B051100XX4000A1XX0100PP60XXXXX,Lidar360P3.3308.16.2_sprint16.2_FV0.1.4_ST2.2.019_M0.0.95_GM1.0.95_23.47_Aug102021.zip,AC000W021513718,20579ED34E51,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-23 09:15:19.922025,43.834,23.221,11.39,success,noInfo,0.0,2.22,2.268,0.797
noInfo,S20Q3081Z9S6,RV2520A0US,10B051100XX4000A1XX0100PP60XXXXX,Lidar360P3.3308.16.2_sprint16.2_FV0.1.4_ST2.2.019_M0.0.95_GM1.0.95_23.47_Aug102021.zip,AC000W021513722,309587F2C2AF,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-23 09:17:20.033767,45.778,24.217,11.302,success,noInfo,0.0,2.223,2.219,0.815
noInfo,S20Q3081Z7U1,RV2520A0US,10B051100XX4000A1XX0100PP60XXXXX,Lidar360P3.3308.16.2_sprint16.2_FV0.1.4_ST2.2.019_M0.0.95_GM1.0.95_23.47_Aug102021.zip,AC000W021513954,20579ED3459E,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-23 13:33:40.014736,36.765,23.046,11.426,success,noInfo,0.0,4.253,2.245,0.785
noInfo,S20Q3081Z7K7,RV2520A0US,10B051100XX4000A1XX0100PP60XXXXX,Lidar360P3.3308.16.2_sprint16.2_FV0.1.4_ST2.2.019_M0.0.95_GM1.0.95_23.47_Aug102021.zip,AC000W021513967,20579ED34441,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-23 13:40:40.239102,33.863,23.089,11.271,success,noInfo,0.0,4.268,2.196,0.79
noInfo,S20Q3081Z6Q2,RV2520A0US,10B051100XX4000A1XX0100PP60XXXXX,Lidar360P3.3308.16.2_sprint16.2_FV0.1.4_ST2.2.019_M0.0.95_GM1.0.95_23.47_Aug102021.zip,None_S20Q3081Z6Q2,,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-23 15:20:34.934260,51.795,23.089,11.26,failed,noInfo,,4.268,2.196,0.795
noInfo,S20Q3081Z6Q2,RV2520A0US,10B051100XX4000A1XX0100PP60XXXXX,Lidar360P3.3308.16.2_sprint16.2_FV0.1.4_ST2.2.019_M0.0.95_GM1.0.95_23.47_Aug102021.zip,AC000W021514278,309587F2AFA2,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-23 15:22:44.063798,38.4,23.275,3.311,success,noInfo,0.0,4.23,2.219,0.794
noInfo,S20Q3081Z6Z2,RV2520A0US,10B051100XX4000A1XX0100PP60XXXXX,Lidar360P3.3308.16.2_sprint16.2_FV0.1.4_ST2.2.019_M0.0.95_GM1.0.95_23.47_Aug102021.zip,AC000W021514390,20579ED34525,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-23 15:54:30.975640,38.178,23.788,11.176,success,noInfo,0.0,2.251,2.208,0.8
noInfo,S20Q3081Z5A9,RV2520A0US,10B051100XX4000A1XX0100PP60XXXXX,Lidar360P3.3308.16.2_sprint16.2_FV0.1.4_ST2.2.019_M0.0.95_GM1.0.95_23.47_Aug102021.zip,AC000W021514605,309587F2C494,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-23 16:52:16.760719,44.201,23.336,11.662,success,noInfo,0.0,2.189,2.209,0.794
noInfo,S20Q3081Z5R7,RV2520A0US,10B051100XX4000A1XX0100PP60XXXXX,Lidar360P3.3308.16.2_sprint16.2_FV0.1.4_ST2.2.019_M0.0.95_GM1.0.95_23.47_Aug102021.zip,AC000W021514637,20579ED344A1,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-23 17:07:56.533990,38.295,22.372,11.48,success,noInfo,0.0,2.331,2.22,0.807
noInfo,S20Q3081Z4U0,RV2520A0US,10B051100XX4000A1XX0100PP60XXXXX,Lidar360P3.3308.16.2_sprint16.2_FV0.1.4_ST2.2.019_M0.0.95_GM1.0.95_23.47_Aug102021.zip,AC000W021514648,20579ED362F9,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-23 17:13:45.695736,39.356,23.079,11.391,success,noInfo,0.0,2.255,2.197,0.789
noInfo,S20Q3081Z5Q4,RV2520A0US,10B051100XX4000A1XX0100PP60XXXXX,Lidar360P3.3308.16.2_sprint16.2_FV0.1.4_ST2.2.019_M0.0.95_GM1.0.95_23.47_Aug102021.zip,AC000W021514861,20579ED34D33,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-23 20:21:31.899646,39.193,23.267,3.281,success,noInfo,0.0,2.244,2.343,0.785
noInfo,S20Q3081Z2F3,RV2520A0US,10B051100XX4000A1XX0100PP60XXXXX,Lidar360P3.3308.16.2_sprint16.2_FV0.1.4_ST2.2.019_M0.0.95_GM1.0.95_23.47_Aug102021.zip,None_S20Q3081Z2F3,,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-23 21:33:27.793659,62.291,23.267,11.57,failed,noInfo,,2.244,2.343,0.797
noInfo,S20Q3081Z2F3,RV2520A0US,10B051100XX4000A1XX0100PP60XXXXX,Lidar360P3.3308.16.2_sprint16.2_FV0.1.4_ST2.2.019_M0.0.95_GM1.0.95_23.47_Aug102021.zip,AC000W021514961,20579ED35636,a4:bb:6d:cf:1a:2b,KAY-DT-44,2021-08-23 21:36:15.394819,36.322,23.225,3.299,success,noInfo,0.0,2.461,2.318,0.789
